"Timestamp","Year","Month","Day","Hour","PM2.5"
2017-11-20 13:00:00,2017,11,20,13,59.47
2017-11-20 14:00:00,2017,11,20,14,75.4
2017-11-20 15:00:00,2017,11,20,15,79.12
2017-11-20 16:00:00,2017,11,20,16,84.48
2017-11-20 17:00:00,2017,11,20,17,89.4
2017-11-20 19:00:00,2017,11,20,19,84.11
2017-11-20 20:00:00,2017,11,20,20,74.85
2017-11-20 21:00:00,2017,11,20,21,72.16
2017-11-20 22:00:00,2017,11,20,22,70.85
2017-11-20 23:00:00,2017,11,20,23,66.89
2017-11-21 00:00:00,2017,11,21,0,67.13
2017-11-21 01:00:00,2017,11,21,1,68.33
2017-11-21 02:00:00,2017,11,21,2,71.4
2017-11-21 03:00:00,2017,11,21,3,79.1
2017-11-21 04:00:00,2017,11,21,4,87.53
2017-11-21 05:00:00,2017,11,21,5,87.13
2017-11-21 06:00:00,2017,11,21,6,79.39
2017-11-21 07:00:00,2017,11,21,7,72.88
2017-11-21 08:00:00,2017,11,21,8,66.58
2017-11-21 09:00:00,2017,11,21,9,60.83
2017-11-21 10:00:00,2017,11,21,10,57.46
2017-11-21 11:00:00,2017,11,21,11,69.81
2017-11-21 12:00:00,2017,11,21,12,56.29
2017-11-21 13:00:00,2017,11,21,13,61.4
2017-11-21 14:00:00,2017,11,21,14,74.03
2017-11-21 15:00:00,2017,11,21,15,86.95
2017-11-21 16:00:00,2017,11,21,16,99.18
2017-11-21 17:00:00,2017,11,21,17,101.88
2017-11-21 18:00:00,2017,11,21,18,102.7
2017-11-21 19:00:00,2017,11,21,19,101.96
2017-11-21 20:00:00,2017,11,21,20,97.12
2017-11-21 21:00:00,2017,11,21,21,95.19
2017-11-21 22:00:00,2017,11,21,22,86.94
2017-11-21 23:00:00,2017,11,21,23,89.56
2017-11-22 00:00:00,2017,11,22,0,87.22
2017-11-22 01:00:00,2017,11,22,1,84.72
2017-11-22 02:00:00,2017,11,22,2,88.94
2017-11-22 03:00:00,2017,11,22,3,93.53
2017-11-22 04:00:00,2017,11,22,4,96.76
2017-11-22 05:00:00,2017,11,22,5,103.56
2017-11-22 06:00:00,2017,11,22,6,102.32
2017-11-22 07:00:00,2017,11,22,7,98.49
2017-11-22 08:00:00,2017,11,22,8,98.76
2017-11-22 09:00:00,2017,11,22,9,93.33
2017-11-23 19:00:00,2017,11,23,19,115.58
2017-11-24 00:00:00,2017,11,24,0,84.5
2017-11-24 01:00:00,2017,11,24,1,84.56
2017-11-24 02:00:00,2017,11,24,2,89.57
2017-11-24 03:00:00,2017,11,24,3,98.19
2017-11-24 04:00:00,2017,11,24,4,112.82
2017-11-24 05:00:00,2017,11,24,5,113.95
2017-11-24 06:00:00,2017,11,24,6,101.69
2017-11-24 07:00:00,2017,11,24,7,92.45
2017-11-24 08:00:00,2017,11,24,8,81.87
2017-11-24 09:00:00,2017,11,24,9,71.62
2017-11-24 10:00:00,2017,11,24,10,64.91
2017-11-24 11:00:00,2017,11,24,11,63.88
2017-11-24 12:00:00,2017,11,24,12,63.77
2017-11-24 13:00:00,2017,11,24,13,72.17
2017-11-24 14:00:00,2017,11,24,14,90.92
2017-11-24 15:00:00,2017,11,24,15,119.42
2017-11-24 16:00:00,2017,11,24,16,133.28
2017-11-24 17:00:00,2017,11,24,17,134.03
2017-11-24 18:00:00,2017,11,24,18,132.41
2017-11-24 19:00:00,2017,11,24,19,129.72
2017-11-24 20:00:00,2017,11,24,20,118.05
2017-11-24 21:00:00,2017,11,24,21,110.89
2017-11-24 22:00:00,2017,11,24,22,102.82
2017-11-24 23:00:00,2017,11,24,23,98.74
2017-11-25 00:00:00,2017,11,25,0,97.6
2017-11-25 01:00:00,2017,11,25,1,99.56
2017-11-25 02:00:00,2017,11,25,2,100.37
2017-11-25 03:00:00,2017,11,25,3,105.26
2017-11-25 04:00:00,2017,11,25,4,119.04
2017-11-25 05:00:00,2017,11,25,5,118.55
2017-11-25 06:00:00,2017,11,25,6,108.83
2017-11-25 07:00:00,2017,11,25,7,91.68
2017-11-25 08:00:00,2017,11,25,8,80.21
2017-11-25 10:00:00,2017,11,25,10,68.03
2017-11-25 11:00:00,2017,11,25,11,62.68
2017-11-25 12:00:00,2017,11,25,12,68.73
2017-11-25 13:00:00,2017,11,25,13,79.77
2017-11-25 14:00:00,2017,11,25,14,97
2017-11-25 16:00:00,2017,11,25,16,134.48
2017-11-25 17:00:00,2017,11,25,17,144.05
2017-11-25 18:00:00,2017,11,25,18,140.55
2017-11-25 19:00:00,2017,11,25,19,139.48
2017-11-25 20:00:00,2017,11,25,20,131.29
2017-11-25 21:00:00,2017,11,25,21,123.36
2017-11-25 22:00:00,2017,11,25,22,114.81
2017-11-25 23:00:00,2017,11,25,23,105.59
2017-11-26 00:00:00,2017,11,26,0,105.94
2017-11-26 01:00:00,2017,11,26,1,104.58
2017-11-26 02:00:00,2017,11,26,2,104.5
2017-11-26 03:00:00,2017,11,26,3,115.64
2017-11-26 04:00:00,2017,11,26,4,121.76
2017-11-26 05:00:00,2017,11,26,5,113.76
2017-11-26 06:00:00,2017,11,26,6,110.03
2017-11-26 07:00:00,2017,11,26,7,103.83
2017-11-26 08:00:00,2017,11,26,8,94.15
2017-11-26 09:00:00,2017,11,26,9,75.74
2017-11-26 10:00:00,2017,11,26,10,69.5
2017-11-26 11:00:00,2017,11,26,11,65.52
2017-11-26 12:00:00,2017,11,26,12,64.68
2017-11-26 13:00:00,2017,11,26,13,73.34
2017-11-26 14:00:00,2017,11,26,14,95.86
2017-11-26 15:00:00,2017,11,26,15,117.45
2017-11-26 16:00:00,2017,11,26,16,136.75
2017-11-26 17:00:00,2017,11,26,17,140.07
2017-11-26 18:00:00,2017,11,26,18,133.02
2017-11-26 19:00:00,2017,11,26,19,128.78
2017-11-26 20:00:00,2017,11,26,20,116.71
2017-11-26 21:00:00,2017,11,26,21,107.26
2017-11-26 22:00:00,2017,11,26,22,98.95
2017-11-26 23:00:00,2017,11,26,23,95.13
2017-11-27 00:00:00,2017,11,27,0,90.67
2017-11-27 01:00:00,2017,11,27,1,91.57
2017-11-27 02:00:00,2017,11,27,2,88.61
2017-11-27 03:00:00,2017,11,27,3,105.2
2017-11-27 04:00:00,2017,11,27,4,116.2
2017-11-27 05:00:00,2017,11,27,5,117.48
2017-11-27 06:00:00,2017,11,27,6,107.66
2017-11-27 07:00:00,2017,11,27,7,97.27
2017-11-27 08:00:00,2017,11,27,8,83.87
2017-11-27 09:00:00,2017,11,27,9,74.58
2017-11-27 10:00:00,2017,11,27,10,70.1
2017-11-27 11:00:00,2017,11,27,11,64.7
2017-11-27 12:00:00,2017,11,27,12,66.98
2017-11-27 13:00:00,2017,11,27,13,75.92
2017-11-27 14:00:00,2017,11,27,14,100.99
2017-11-27 15:00:00,2017,11,27,15,117.66
2017-11-27 17:00:00,2017,11,27,17,140.07
2017-11-27 19:00:00,2017,11,27,19,136.31
2017-11-27 20:00:00,2017,11,27,20,129.04
2017-11-27 21:00:00,2017,11,27,21,121.18
2017-11-27 22:00:00,2017,11,27,22,107.53
2017-11-27 23:00:00,2017,11,27,23,109.74
2017-11-28 00:00:00,2017,11,28,0,101.91
2017-11-28 01:00:00,2017,11,28,1,95.83
2017-11-28 02:00:00,2017,11,28,2,95.08
2017-11-28 03:00:00,2017,11,28,3,111.67
2017-11-28 04:00:00,2017,11,28,4,123.48
2017-11-28 05:00:00,2017,11,28,5,121.63
2017-11-28 06:00:00,2017,11,28,6,113.15
2017-11-28 08:00:00,2017,11,28,8,81.06
2017-11-28 09:00:00,2017,11,28,9,67.36
2017-11-28 10:00:00,2017,11,28,10,60.98
2017-11-28 11:00:00,2017,11,28,11,58.84
2017-11-28 12:00:00,2017,11,28,12,55.86
2017-11-28 13:00:00,2017,11,28,13,64.66
2017-11-28 14:00:00,2017,11,28,14,84.93
2017-11-28 15:00:00,2017,11,28,15,106.09
2017-11-28 16:00:00,2017,11,28,16,131.55
2017-11-28 17:00:00,2017,11,28,17,140.43
2017-11-28 18:00:00,2017,11,28,18,145.98
2017-11-28 19:00:00,2017,11,28,19,142.5
2017-11-28 20:00:00,2017,11,28,20,132.23
2017-11-28 21:00:00,2017,11,28,21,130.03
2017-11-28 23:00:00,2017,11,28,23,105.54
2017-11-29 00:00:00,2017,11,29,0,100.54
2017-11-29 01:00:00,2017,11,29,1,99.35
2017-11-29 02:00:00,2017,11,29,2,100.24
2017-11-29 03:00:00,2017,11,29,3,112.24
2017-11-29 04:00:00,2017,11,29,4,120.5
2017-11-29 05:00:00,2017,11,29,5,115.52
2017-11-29 06:00:00,2017,11,29,6,111.64
2017-11-29 07:00:00,2017,11,29,7,86.75
2017-11-29 08:00:00,2017,11,29,8,82.24
2017-11-29 09:00:00,2017,11,29,9,72.02
2017-11-29 10:00:00,2017,11,29,10,66.72
2017-11-29 11:00:00,2017,11,29,11,60.44
2017-11-29 12:00:00,2017,11,29,12,62.82
2017-11-29 13:00:00,2017,11,29,13,75.25
2017-11-29 14:00:00,2017,11,29,14,93.54
2017-11-29 15:00:00,2017,11,29,15,110.29
2017-11-29 16:00:00,2017,11,29,16,126.93
2017-11-29 17:00:00,2017,11,29,17,135.73
2017-11-29 18:00:00,2017,11,29,18,141.01
2017-11-29 19:00:00,2017,11,29,19,145.62
2017-11-29 20:00:00,2017,11,29,20,129.94
2017-11-29 21:00:00,2017,11,29,21,108.56
2017-11-29 22:00:00,2017,11,29,22,100.34
2017-11-29 23:00:00,2017,11,29,23,100.48
2017-11-30 00:00:00,2017,11,30,0,96.4
2017-11-30 01:00:00,2017,11,30,1,98.14
2017-11-30 02:00:00,2017,11,30,2,103.11
2017-11-30 03:00:00,2017,11,30,3,110.62
2017-11-30 04:00:00,2017,11,30,4,120.43
2017-11-30 05:00:00,2017,11,30,5,121.27
2017-11-30 06:00:00,2017,11,30,6,111.21
2017-11-30 07:00:00,2017,11,30,7,100.26
2017-11-30 08:00:00,2017,11,30,8,90.32
2017-11-30 09:00:00,2017,11,30,9,78.51
2017-11-30 11:00:00,2017,11,30,11,58.71
2017-11-30 12:00:00,2017,11,30,12,63.62
2017-11-30 13:00:00,2017,11,30,13,72.3
2017-11-30 14:00:00,2017,11,30,14,94.81
2017-11-30 15:00:00,2017,11,30,15,110.16
2017-11-30 16:00:00,2017,11,30,16,116.57
2017-11-30 17:00:00,2017,11,30,17,143.21
2017-11-30 19:00:00,2017,11,30,19,133.7
2017-11-30 20:00:00,2017,11,30,20,118.77
2017-11-30 21:00:00,2017,11,30,21,114.57
2017-11-30 22:00:00,2017,11,30,22,104.28
2017-11-30 23:00:00,2017,11,30,23,102.18
2017-12-01 00:00:00,2017,12,1,0,104.29
2017-12-01 01:00:00,2017,12,1,1,103.38
2017-12-01 02:00:00,2017,12,1,2,102.81
2017-12-01 03:00:00,2017,12,1,3,115.19
2017-12-01 04:00:00,2017,12,1,4,117.31
2017-12-01 05:00:00,2017,12,1,5,116.79
2017-12-01 06:00:00,2017,12,1,6,112.67
2017-12-01 07:00:00,2017,12,1,7,91.38
2017-12-01 08:00:00,2017,12,1,8,82.44
2017-12-01 09:00:00,2017,12,1,9,70.58
2017-12-01 10:00:00,2017,12,1,10,61.98
2017-12-01 11:00:00,2017,12,1,11,58.04
2017-12-01 12:00:00,2017,12,1,12,59.92
2017-12-01 13:00:00,2017,12,1,13,64.11
2017-12-01 14:00:00,2017,12,1,14,88.08
2017-12-01 15:00:00,2017,12,1,15,106.65
2017-12-01 16:00:00,2017,12,1,16,114.49
2017-12-01 17:00:00,2017,12,1,17,123.88
2017-12-01 18:00:00,2017,12,1,18,121.35
2017-12-01 19:00:00,2017,12,1,19,122.11
2017-12-01 20:00:00,2017,12,1,20,107.9
2017-12-01 21:00:00,2017,12,1,21,101.59
2017-12-01 22:00:00,2017,12,1,22,95.32
2017-12-01 23:00:00,2017,12,1,23,88.33
2017-12-02 00:00:00,2017,12,2,0,91.32
2017-12-02 01:00:00,2017,12,2,1,87.85
2017-12-02 02:00:00,2017,12,2,2,91.77
2017-12-02 03:00:00,2017,12,2,3,105.4
2017-12-02 04:00:00,2017,12,2,4,109.71
2017-12-02 05:00:00,2017,12,2,5,106.19
2017-12-02 06:00:00,2017,12,2,6,101.12
2017-12-02 07:00:00,2017,12,2,7,98.26
2017-12-02 08:00:00,2017,12,2,8,80.05
2017-12-02 09:00:00,2017,12,2,9,67.05
2017-12-02 10:00:00,2017,12,2,10,62.03
2017-12-02 11:00:00,2017,12,2,11,58.42
2017-12-02 12:00:00,2017,12,2,12,59.35
2017-12-02 13:00:00,2017,12,2,13,69.28
2017-12-02 14:00:00,2017,12,2,14,89.11
2017-12-02 15:00:00,2017,12,2,15,112.91
2017-12-02 16:00:00,2017,12,2,16,131.22
2017-12-02 17:00:00,2017,12,2,17,138.98
2017-12-02 18:00:00,2017,12,2,18,143.39
2017-12-02 19:00:00,2017,12,2,19,141.04
2017-12-02 20:00:00,2017,12,2,20,127.57
2017-12-02 21:00:00,2017,12,2,21,114.82
2017-12-02 22:00:00,2017,12,2,22,104.62
2017-12-02 23:00:00,2017,12,2,23,99.4
2017-12-03 00:00:00,2017,12,3,0,95.87
2017-12-03 01:00:00,2017,12,3,1,95.97
2017-12-03 02:00:00,2017,12,3,2,106.3
2017-12-03 03:00:00,2017,12,3,3,115.84
2017-12-03 04:00:00,2017,12,3,4,114.03
2017-12-03 05:00:00,2017,12,3,5,111.16
2017-12-03 06:00:00,2017,12,3,6,100.23
2017-12-03 08:00:00,2017,12,3,8,84.37
2017-12-03 09:00:00,2017,12,3,9,73.1
2017-12-03 10:00:00,2017,12,3,10,63.23
2017-12-03 11:00:00,2017,12,3,11,63.06
2017-12-03 12:00:00,2017,12,3,12,64.57
2017-12-03 13:00:00,2017,12,3,13,70.94
2017-12-03 14:00:00,2017,12,3,14,92.6
2017-12-03 15:00:00,2017,12,3,15,104.2
2017-12-03 16:00:00,2017,12,3,16,127.17
2017-12-03 17:00:00,2017,12,3,17,128.53
2017-12-03 18:00:00,2017,12,3,18,131.24
2017-12-03 19:00:00,2017,12,3,19,130.76
